Time,Road_FR_mu,FR_x,FR_y,FR_z,Road_FL_mu,FL_x,FL_y,FL_z,Road_RR_mu,RR_x,RR_y,RR_z,Road_RL_mu,RL_x,RL_y,RL_z,Ax,Ay,long_slip_FL,long_slip_FR,long_slip_RL,long_slip_RR,lat_slip_FL,lat_slip_FR,lat_slip_RL,lat_slip_RR
46.47,0.8,71.366498139395,386.865227765554,5960.83300531876,0.8,71.9087485413468,-319.347024179855,5905.7320845188,0.8,89.5906582354014,418.627323038101,5001.13789816471,0.8,90.0660846644901,-353.137878384196,4958.94600800255,-0.012325832872769,0.0591619796814437,0.000281388847979078,0.000278068566190244,0.000394383921568918,0.000390386967047391,0.00249815934059636,-0.00300845590247149,0.00308940731257945,-0.0036344866186533
46.48,0.8,71.4538511557086,385.942201039575,5960.19598326569,0.8,71.9805063765365,-320.336945402253,5906.70843590996,0.8,89.6824775255333,417.682529588379,5000.4518990581,0.8,90.1413827993265,-354.081742534804,4959.57253781955,-0.0121848744437842,0.0574662793384807,0.000281645634850594,0.000278419996007746,0.000394684401229259,0.000390818421179668,0.00250563891850755,-0.00300145954789736,0.00309732126452971,-0.00362670502800163
46.49,0.8,71.5380167096637,385.037859376601,5959.59359625979,0.8,72.0493345928875,-321.298775630753,5907.68506819978,0.8,89.7709754755723,416.764065996866,4999.79500711138,0.8,90.2137946591781,-355.004410714268,4960.19143235755,-0.0120499591237854,0.0558125048037898,0.000281891054526138,0.000278758430236068,0.000394972616164058,0.000391234139557212,0.00251289713195486,-0.00299459772636842,0.0031050520959048,-0.00361913437092693
46.5,0.8,71.618978560222,384.151702998305,5959.02191211596,0.8,72.1152248096302,-322.232822027871,5908.65757620582,0.8,89.8560579275348,415.871378004067,4999.16735858977,0.8,90.2832578708374,-355.905950492178,4960.80233999089,-0.0119210147007822,0.0542000921852975,0.000282125178296775,0.000279083884399152,0.000395248302361816,0.000391633679496706,0.00251993750871157,-0.0029878681189866,0.00311260051877936,-0.00361176991847175
46.51,0.8,71.6968146398752,383.28315504876,5958.4770854891,0.8,72.1782662151041,-323.139621336197,5909.62163622814,0.8,89.9377362001867,415.003914028619,4998.56888147138,0.8,90.3498100699671,-356.786399475398,4961.40483918704,-0.0117977969314785,0.0526283640508337,0.000282348412664453,0.000279396694698142,0.000395511603727693,0.000392017038335441,0.00252676556802238,-0.00298126754236978,0.00311996703577826,-0.00360460706553583
46.52,0.8,71.7716095096872,382.431948537863,5957.95541227991,0.8,72.2385520458693,-324.019544762181,5910.57306048961,0.8,90.0160328594692,414.161124431349,4997.99929782013,0.8,90.4134969118528,-357.645775369637,4961.99845121294,-0.0116800586574782,0.051096841842592,0.000282561271286013,0.000279697316521496,0.000395762794587893,0.000392384364341619,0.00253338528344932,-0.00297479537213463,0.00312715204155185,-0.00359764131147795
46.53,0.8,71.8433961303045,381.59772446748,5957.45336231626,0.8,72.2961271273148,-324.873186552752,5911.50787085959,0.8,90.090930640906,413.342460457461,4997.45812531947,0.8,90.4743190672699,-358.484086142497,4962.5826412311,-0.0115676360433954,0.0496049192135696,0.000282764044443441,0.00027998597160865,0.000396001913547531,0.00039273560458151,0.00253980255633693,-0.00296844995089994,0.00313415589242718,-0.00359086826285325
46.54,0.8,71.9122659320134,380.780406227259,5956.96761915592,0.8,72.3510918331768,-325.700979889476,5912.42233642187,0.8,90.1624797491564,412.54737288142,4996.94470114692,0.8,90.532340781039,-359.301337721264,4963.15684608487,-0.0114602734666563,0.0481521651217791,0.000282957154938165,0.000280263027447522,0.000396229217364122,0.000393070947052256,0.00254602175346759,-0.00296223194166459,0.00314097897135144,-0.00358428359386427
46.55,0.8,71.9783290746144,379.97980689138,5956.49509732144,0.8,72.4035677132619,-326.503574967008,5913.31302556843,0.8,90.2307581627735,411.775311264904,4996.45819953759,0.8,90.587648549807,-360.097542191873,4963.72049021614,-0.0113576818137689,0.0467380064035206,0.000283141207154259,0.000280529025210314,0.000396445164063623,0.000393390815377707,0.00255204908811091,-0.00295614082293914,0.00314762173870361,-0.00357788304825629
46.56,0.8,72.0416690358183,379.195992471309,5956.03297723481,0.8,72.4536462649293,-327.281463139451,5914.1768348293,0.8,90.2958243017063,411.025724184156,4995.99764286732,0.8,90.6403060066089,-360.872725113202,4964.27299455535,-0.0112596262395625,0.045362024311656,0.000283316620068573,0.000280784337786449,0.000396650041543083,0.00039369548467808,0.00255788923511751,-0.00295017814547452,0.00315408480365764,-0.00357166242172283
