Time,Road_FR_mu,FR_x,FR_y,FR_z,Road_FL_mu,FL_x,FL_y,FL_z,Road_RR_mu,RR_x,RR_y,RR_z,Road_RL_mu,RL_x,RL_y,RL_z,Ax,Ay,long_slip_FL,long_slip_FR,long_slip_RL,long_slip_RR,lat_slip_FL,lat_slip_FR,lat_slip_RL,lat_slip_RR
51.04,0.8,77.9561232240561,353.071298488679,5933.13089332724,0.8,77.9561232933739,-353.071287946657,5933.13088534317,0.8,96.0686275005059,386.088758269946,4983.17549104375,0.8,96.0686275654914,-386.088747894147,4983.17548439159,-0.00092105844403415,9.15381487412203e-09,0.000304385991078107,0.000304385990607455,0.0004194788720371,0.000419478871429186,0.00275362045055647,-0.00275362053009743,0.00336307764550454,-0.00336307773139407
51.05,0.8,77.9590517424303,353.071309637444,5933.12974666955,0.8,77.9590518088255,-353.0712995244,5933.12973902061,0.8,96.0715099561957,386.088796161992,4983.17669956583,0.8,96.0715100184705,-386.088786221882,4983.17669319094,-0.00091577963798527,8.77021819366494e-09,0.000304397438456018,0.000304397438005082,0.000419491368885248,0.000419491368302317,0.00275362083318698,-0.00275362090949185,0.00336307740750041,-0.00336307748977862
51.06,0.8,77.9619777189065,353.071320808493,5933.12860544413,0.8,77.9619777823568,-353.07131110642,5933.12859811694,0.8,96.0743895320951,386.088833678829,4983.17790453948,0.8,96.074389591641,-386.088824157267,4983.17789843086,-0.000910505189926195,8.40208014482401e-09,0.000304408906450969,0.000304408906020127,0.000419503883213099,0.00041950388265565,0.0027536212144432,-0.00275362128764934,0.00336307716785711,-0.00336307724666612
51.07,0.8,77.9648716803032,353.071331881446,5933.12747066793,0.8,77.9648717410143,-353.071322575069,5933.1274636498,0.8,96.0772374334963,386.088871065728,4983.17910251745,0.8,96.0772374904672,-386.088861946221,4983.17909666458,-0.00090528727123976,8.04814253997512e-09,0.000304420231468216,0.000304420231055799,0.000419516238094777,0.000419516237561137,0.00275362159286606,-0.00275362166308719,0.00336307693099451,-0.00336307700647113
51.08,0.8,77.9677420609025,353.071342833846,5933.1263435535,0.8,77.9677421189564,-353.071333906399,5933.12633683202,0.8,96.0800619636107,386.088908382213,4983.18029031966,0.8,96.080062018347,-386.088899648891,4983.18028471235,-0.000900111333091239,7.70871763751688e-09,0.000304431496153372,0.000304431495758224,0.000419528523674497,0.000419528523162224,0.00275362196843834,-0.00275362203580241,0.00336307669783892,-0.00336307677011468
51.09,0.8,77.9706188349644,353.071353815369,5933.12522141956,0.8,77.9706188903377,-353.071345252794,5933.12521498291,0.8,96.0828939964033,386.088945312921,4983.18147549769,0.8,96.0828940487245,-386.088936950522,4983.18147012621,-0.000894925663076585,7.38227388024328e-09,0.000304442735700057,0.000304442735322684,0.000419540795679568,0.000419540795189291,0.00275362234299425,-0.00275362240760592,0.00336307646199822,-0.00336307653119972
51.1,0.8,77.9734544268472,353.071364670624,5933.12410677893,0.8,77.9734544798221,-353.071356456285,5933.12410061572,0.8,96.0856837695627,386.08898217405,4983.18265070338,0.8,96.0856838195966,-386.08897416789,4983.18264555833,-0.000889813797315945,7.06969112010175e-09,0.000304453847339731,0.000304453846978848,0.000419552914331317,0.000419552913861363,0.00275362271422031,-0.00275362277620728,0.00336307623097648,-0.00336307629722538
51.11,0.8,77.9762972577186,353.071375500934,5933.12299798333,0.8,77.9762973083397,-353.071367624056,5933.12299208264,0.8,96.0884810892056,386.08901876978,4983.18382076004,0.8,96.088481137061,-386.089011105729,4983.18381583241,-0.000884688576601743,6.76822282719992e-09,0.000304465001542242,0.000304465001196821,0.000419565081256966,0.000419565080807966,0.002753623084123,-0.00275362314356291,0.00336307599893037,-0.00336307606234399
51.12,0.8,77.9791039313837,353.071386269816,5933.12189587192,0.8,77.9791039796488,-353.071378714869,5933.12189022326,0.8,96.0912431498477,386.089055169124,4983.18498321352,0.8,96.0912431956522,-386.089047833571,4983.18497849457,-0.000879627547664508,6.47968364242442e-09,0.000304475984364101,0.000304475984033882,0.000419577063196094,0.000419577062765863,0.00275362345139058,-0.00275362350840424,0.00336307576941508,-0.0033630758301062
51.13,0.8,77.981894424976,353.07139697413,5933.12080075381,0.8,77.9818944711919,-353.071389728096,5933.12079534695,0.8,96.0939894040129,386.089091393812,4983.18613734256,0.8,96.0939894478198,-386.089084373691,4983.18613282398,-0.000874597084354613,6.20262555708994e-09,0.000304486923243831,0.000304486922928426,0.000419588997222979,0.000419588996811381,0.00275362381636668,-0.00275362387105095,0.00336307554201544,-0.00336307560009235
