Time,X,Y,Vy,Yaw,YawRate,YawAcc,SideSlipAngle,Steer,T_FL,T_FR,T_RL,T_RR
4.06,81.707892226882,-5.25008378812739,7.09729030890296e-07,5.40640421475674e-06,-7.54911898174151e-06,1.91222887335421e-05,4.6520435825841e-08,-1.12748170506393e-06,313.813063854297,313.813063815457,319.865080582801,319.503563048428
4.07,81.913356378688,-5.25008267534861,8.76535579326628e-07,5.33081068036299e-06,-7.45508668085508e-06,8.63510405486075e-05,5.4615830219261e-08,-1.11390563872511e-06,311.825869424067,311.825869401992,317.747676818165,318.608390148771
4.08,82.1189567388231,-5.25008157483185,1.11814312218456e-06,5.25744635792349e-06,-7.31498257212881e-06,1.51989258927639e-05,6.64507852255847e-08,-1.09332446873766e-06,309.989993452929,309.989993430516,316.97188657911,316.855172446326
4.09,82.3246923272598,-5.25008048670532,1.31316477910873e-06,5.18428103952704e-06,-7.32374604822653e-06,-3.89003167922416e-06,7.61046110624721e-08,-1.07892138125889e-06,308.307430780516,308.307430772018,315.242114440191,314.954201823772
4.1,82.5305622468768,-5.25007941091794,1.53393317559724e-06,5.11137265416601e-06,-7.2845608942837e-06,-8.79225517292875e-05,8.68734012873874e-08,-1.05629926979486e-06,306.780258634295,306.780258680185,313.778760428999,312.844212037236
4.11,82.7365656841172,-5.25007834834135,1.59264167674512e-06,5.03807685176246e-06,-7.19660381101859e-06,3.35226539601072e-05,8.95608593195954e-08,-1.03712595783071e-06,305.409788157331,305.409788229992,312.324878031035,312.264285805111
4.12,82.9427019090788,-5.25007729933411,1.60131207715748e-06,4.96627725359576e-06,-7.14330196967231e-06,1.49147499234265e-05,8.98994091791688e-08,-1.01703868347468e-06,304.195058434102,304.195058357949,310.042905631826,310.169248602512
4.13,83.1489702766477,-5.25007626450858,1.56977550179768e-06,4.89612531530362e-06,-6.97652595893659e-06,3.02129773818408e-05,8.81592860183186e-08,-9.9645720037702e-07,303.133490870499,303.133490793931,309.205650193543,308.935046238041
4.14,83.3553702259602,-5.25007524386548,1.54298924263385e-06,4.82712019484377e-06,-6.79959968325237e-06,8.20905507756642e-07,8.65971020095677e-08,-9.83533827116165e-07,302.223468072139,302.223468123052,308.085804550817,308.058330771059
4.15,83.5619012762579,-5.25007423706131,1.48652809479037e-06,4.75938543555927e-06,-6.7091411366365e-06,3.98824213962974e-05,8.36939690247652e-08,-9.71628110179538e-07,301.460732606628,301.460732611612,307.471883517531,307.37585184532
4.16,83.7685630266466,-5.25007324396121,1.44899222615135e-06,4.69292859423502e-06,-6.60590139415893e-06,6.95472482496674e-07,8.16785348628782e-08,-9.56015746275685e-07,300.841744941955,300.841744925569,306.647142361878,306.71622111649
4.17,83.9753551524029,-5.25007226445126,1.3928021373647e-06,4.62721625382814e-06,-6.53063221390631e-06,-9.78969991911495e-06,7.87548843996649e-08,-9.42362930588664e-07,300.362928503392,300.362928547001,306.188969157679,306.588172856799
4.18,84.1822774048386,-5.25007129851414,1.31938275630719e-06,4.56241609118625e-06,-6.41984391948596e-06,2.80009997961967e-05,7.49307405332154e-08,-9.27420987164359e-07,300.019977418805,300.019977425361,306.199876602176,305.998037627255
4.19,84.3893296072166,-5.25007034598007,1.24074111169416e-06,4.49884695239909e-06,-6.33630212654944e-06,3.76469315533074e-06,7.09102708671668e-08,-9.14145216540478e-07,299.808003533394,299.808003454366,305.686023292933,306.002442436468
4.2,84.5965116523078,-5.25006940691955,1.16981897602867e-06,4.43620749893056e-06,-6.2098495913487e-06,-4.01238136485372e-05,6.71756618045272e-08,-9.00822113349478e-07,299.7215063455,299.721506443234,306.625056117714,305.872382489063
4.21,84.8038235007269,-5.25006848125686,1.07415028150024e-06,4.3743360387114e-06,-6.10382844485807e-06,-6.5001608352072e-05,6.2232406515594e-08,-8.90368602751539e-07,299.754554392584,299.754554490127,306.561685217409,305.70523449558
4.22,85.0112651758562,-5.25006756888768,9.09603090492517e-07,4.31350649933073e-06,-6.00530516576365e-06,6.8581970627537e-05,5.39768621302844e-08,-8.78820339886462e-07,299.901076885939,299.901076812706,305.901477273509,306.565953477028
4.23,85.2188367619914,-5.25006666953198,8.50415657624222e-07,4.25408023396329e-06,-5.876667381273e-06,-5.41395765248095e-05,5.08069638063666e-08,-8.66659970072924e-07,300.155281471543,300.155281566362,306.79557198696,306.186045985051
4.24,85.4265384008064,-5.25006578282849,7.30077163710534e-07,4.19569113324727e-06,-5.75671624620021e-06,8.89801450016647e-05,4.47192319249121e-08,-8.57420661267046e-07,300.51028308271,300.510282991231,306.502618487915,307.368235718127
4.25,85.634370287775,-5.25006490815244,7.23768101353026e-07,4.13849630387987e-06,-5.69011715115562e-06,-5.3079204252151e-05,4.42224862275549e-08,-8.47418461838965e-07,300.959061519302,300.959061623666,307.61118150491,307.078204107765
4.26,85.8423326693718,-5.25006404508093,6.69816798707695e-07,4.0821240763091e-06,-5.6291768666644e-06,5.67455959251724e-05,4.14543585898853e-08,-8.36023245603078e-07,301.494425891049,301.494425765665,307.407349614689,308.175210658177
4.27,86.0504258381716,-5.25006319306928,7.25343296901827e-07,4.02660994612442e-06,-5.54727297278966e-06,-6.70845286553082e-05,4.3962348383298e-08,-8.24102696278094e-07,302.109331997025,302.109332085063,308.882166266015,308.180822850013
4.28,86.258650129435,-5.25006235197747,7.02559735267622e-07,3.97147313532905e-06,-5.46796456175703e-06,7.71559170132782e-05,4.26769000064375e-08,-8.14578927997144e-07,302.796344892511,302.796344825123,308.882101060343,309.581933838741
4.29,86.4670059147788,-5.25006152146191,7.65827797206298e-07,3.91709844662602e-06,-5.41248330419301e-06,-4.44697162206902e-05,4.55853232737835e-08,-8.0361930192719e-07,303.548081767852,303.548081854991,310.095177322186,309.650799931187
4.3,86.6754935999753,-5.25006070165049,7.61831266188245e-07,3.86327436252386e-06,-5.34412829690795e-06,2.37380718266317e-06,4.52228301403872e-08,-7.92397913929998e-07,304.357201369742,304.357201352675,310.9353794978,310.902130066393
4.31,86.88411362016,-5.25005989227359,7.78654192488665e-07,3.81031531909032e-06,-5.27857875370725e-06,-1.04170399135437e-05,4.58981459857142e-08,-7.81038078631873e-07,305.216423562163,305.216423560078,311.934310607071,311.826374935858
4.32,87.092866435327,-5.25005909324032,7.85467455084304e-07,3.75806035205288e-06,-5.18019941135247e-06,5.26369284747631e-05,4.60572171902495e-08,-7.70185464917493e-07,306.118579912011,306.118579850166,312.034071193925,312.655067906472
4.33,87.3017525275618,-5.25005830399396,8.31547439550089e-07,3.7069194339774e-06,-5.10581474619012e-06,7.90399898135205e-05,4.81947836786853e-08,-7.60443881639167e-07,307.057059250603,307.057059162275,313.02977265334,313.724962593203
4.34,87.5107723968108,-5.25005752407398,9.29078104298465e-07,3.65688545913936e-06,-5.02908860591328e-06,4.58205489162835e-05,5.28439207329012e-08,-7.50056681762465e-07,308.025251860791,308.025251751453,314.091033218558,314.635499813631
4.35,87.7199265570836,-5.25005675288716,1.06143277983431e-06,3.60760232910416e-06,-4.94759822307803e-06,5.27837357774777e-05,5.91976119235354e-08,-7.40533429789865e-07,309.015765448544,309.015765354815,314.985081025746,315.490601551306
4.36,87.9292155334569,-5.25005598991809,1.2271054557028e-06,3.55887041995089e-06,-4.88796258769399e-06,4.94742196156823e-05,6.71935231818339e-08,-7.31457513248115e-07,310.022262158348,310.022262081141,315.94354724328,316.482118395872
4.37,88.1386398577656,-5.25005523481811,1.41540955592685e-06,3.5107567034955e-06,-4.81943056629938e-06,4.90096159924796e-05,7.62836683584312e-08,-7.21082567346158e-07,311.038712967384,311.038712879095,317.011086997479,317.526374888923
4.38,88.348200066181,-5.25005448734103,1.60375495353301e-06,3.46302057384809e-06,-4.7784490874641e-06,5.77703025259937e-05,8.5428413432385e-08,-7.1116712372114e-07,312.059328149118,312.059328093129,317.970025256251,318.603221857986
4.39,88.5578966955366,-5.2500537472849,1.80872168936918e-06,3.41598136887393e-06,-4.72768566032563e-06,4.46081147084605e-05,9.53843812217744e-08,-6.99214716826622e-07,313.078562396432,313.078562299526,318.959964944952,319.531203884802
4.4,88.7677302807824,-5.25005301459391,1.99932977347983e-06,3.3692171013446e-06,-4.69852192960473e-06,4.65229416588499e-05,1.04667272434303e-07,-6.88288986315771e-07,314.091157064195,314.09115701387,320.036389304395,320.488474262215
4.41,88.9777013521257,-5.25005228933566,2.17566812564995e-06,3.32264747325019e-06,-4.67480674572953e-06,4.4338596778829e-05,1.13241418355257e-07,-6.75991296006113e-07,315.092413935499,315.092413875562,321.097832743193,321.447753562857
4.42,89.1878104327426,-5.25005157174959,2.31795917779733e-06,3.27633993784334e-06,-4.6401355233045e-06,4.5461919904261e-05,1.20149554519643e-07,-6.63034664974155e-07,316.077669305161,316.077669218694,322.036182229935,322.413085595486
4.43,89.3980580357973,-5.25005086217825,2.43042230188016e-06,3.23039605110821e-06,-4.60362325048918e-06,4.7022392606736e-06,1.25602341323448e-07,-6.50373025563172e-07,317.042595565229,317.042595558894,322.938361975562,322.93958612175
4.44,89.6084446631338,-5.25005016114186,2.4743877953496e-06,3.18466023201012e-06,-4.55327215391258e-06,7.11691062365168e-06,1.27705429654957e-07,-6.38205716598991e-07,317.983170111744,317.983170131561,323.921176092427,323.820153425921
4.45,89.8189708022128,-5.25004946909943,2.45001249929284e-06,3.13927888562251e-06,-4.50110314069186e-06,5.09542822139292e-05,1.26495993575633e-07,-6.26506789349734e-07,318.895690127194,318.895690092799,324.863506099548,325.255380869663
4.46,90.0296369249296,-5.25004878635001,2.40098453737266e-06,3.0947465428482e-06,-4.43260633201224e-06,4.64131755422078e-05,1.24090412810532e-07,-6.14401889257026e-07,319.776623617035,319.776623548446,325.684700719364,326.053488133773
4.47,90.2404434858077,-5.25004811316648,2.33028871289859e-06,3.05098811184905e-06,-4.36663769561545e-06,3.03095799238949e-06,1.20626044432605e-07,-6.04052807592036e-07,320.62301257642,320.623012559313,326.466683059409,326.558055061079
4.48,90.4513909198409,-5.25004744974724,2.2319830409928e-06,3.00779057132772e-06,-4.29152905692237e-06,-2.58456494625206e-05,1.15780232246974e-07,-5.94571578154627e-07,321.432715669104,321.432715734174,327.628521844613,327.317351982594
4.49,90.6624796419275,-5.25004679631176,2.07128164461601e-06,2.96502890563132e-06,-4.24538983028285e-06,1.49824568844388e-05,1.07946668516902e-07,-5.86120633427629e-07,322.20346106541,322.2034610771,328.103523964004,328.006450038115
4.5,90.8737100459722,-5.2500461530727,1.88709271470415e-06,2.92301969385076e-06,-4.16158790752263e-06,3.39111877694367e-05,9.89336980213667e-08,-5.76036333308719e-07,322.932863990273,322.932863949757,328.776361727225,329.093527009141
4.51,91.0850825028038,-5.2500455200947,1.71014242097416e-06,2.88197241249255e-06,-4.06296528027106e-06,-1.79821884304615e-05,9.02504913815658e-08,-5.68295662415827e-07,323.619634621955,323.619634676441,329.811938609832,329.430063115208
4.52,91.2965973605493,-5.25004489748379,1.47861890377897e-06,2.8415795836318e-06,-3.98862284910404e-06,3.91353943738864e-05,7.89665672030272e-08,-5.62755429116355e-07,324.262107934227,324.262107905862,330.147155475644,330.442110037191
4.53,91.5082549433729,-5.25004428495414,1.28538633351931e-06,2.80218173092529e-06,-3.90883442604171e-06,1.06540020455409e-05,6.95087809194428e-08,-5.55731475657129e-07,324.859510962226,324.859510960056,330.689807383511,330.69743205009
4.54,91.7200555510627,-5.25004368238562,1.08646806656247e-06,2.76355914940009e-06,-3.83054711494082e-06,7.49285467506749e-06,5.97766703189927e-08,-5.5022362803166e-07,325.411163271072,325.411163268974,331.541159671805,331.550591076882
