Time,e_y,e_yaw,e_yawrate,e_beta
34.24,0.200991300562805,0.0602691998458409,-0.216662463975879,0.000403023212114123
34.25,0.222378446365521,0.0619756556708652,-0.229040651796643,0.00079828622790117
34.26,0.24514193136638,0.0633111690356567,-0.241086262844103,0.00123493699917844
34.27,0.2685416288741,0.0646352640623172,-0.252701944220446,0.00171338618743754
34.28,0.292862401921445,0.0657617661304778,-0.263843380028867,0.00223196125888083
34.29,0.318558338265312,0.0664834221643975,-0.274466571050696,0.00278778849277431
34.3,0.344623736059299,0.0671974621815978,-0.284504350590031,0.00338105244285268
34.31,0.372061983087242,0.0674925238084355,-0.293939468990551,0.00400874289936697
34.32,0.399672051725096,0.0677880106732883,-0.302716340704267,0.00466903189190825
34.33,0.428650213020205,0.0676553009517581,-0.310846950564401,0.00535836825028061
34.34,0.457589983521652,0.0675343359224492,-0.318317181446504,0.00607506266663668
34.35,0.487086599777266,0.0672106669658542,-0.325131635845143,0.00681539834150793
34.36,0.517953316470548,0.0664517211138052,-0.331292868636712,0.0075757646196132
34.37,0.548462352180197,0.0657275043991199,-0.33679064771593,0.00835328738900889
34.38,0.580355709340809,0.0645683707071462,-0.341648370498279,0.00914417375601397
34.39,0.611680777249155,0.0634610285908821,-0.345871978876331,0.00994528001841049
34.4,0.643314680687483,0.0621717568638255,-0.349495042207451,0.0107530367518276
34.41,0.676372377202703,0.060450966629804,-0.352543982741761,0.0115644845762732
34.42,0.708553338129513,0.0588090705293,-0.35503020680716,0.0123772410618442
34.43,0.740916668492443,0.0570007941603827,-0.356999815166707,0.013188601638206
34.44,0.774766594848026,0.0547667217408703,-0.358485260010699,0.0139951522710842
34.45,0.807444143787722,0.0526372722068866,-0.359515263844645,0.0147956584809347
34.46,0.840196286500231,0.0503564456347479,-0.360130303451098,0.0155881028539144
34.47,0.874519254297285,0.0476560123018322,-0.360357492938222,0.0163699347538802
34.48,0.907387921193642,0.045082893409802,-0.36022772071319,0.0171406474004694
34.49,0.940240373103375,0.0423716498604021,-0.359775402867446,0.0178988327299038
34.5,0.97476669986443,0.0392468148357217,-0.359019026858783,0.0186423339978256
34.51,1.00757175504323,0.0362686952016515,-0.357969882894752,0.0193703879901205
34.52,1.04028620090904,0.0331641541414197,-0.356660583369487,0.0200819272242639
34.53,1.0747935428325,0.0296522997925677,-0.355103167733711,0.0207751437472767
34.54,1.10732636238569,0.0263034155718995,-0.353289030160396,0.021449058546308
34.55,1.1397084778245,0.0228386690215768,-0.351232838435267,0.022102239616638
34.56,1.17401597626146,0.018973898276085,-0.348950579689054,0.0227334284743544
34.57,1.20610726192867,0.015285763339579,-0.346427458211786,0.0233420390851655
34.58,1.23799333555368,0.0114912893498933,-0.34366352227575,0.0239264856032886
34.59,1.27193040211643,0.00730464611136347,-0.340654499246621,0.0244850494004485
34.6,1.30338675327673,0.00330456687698841,-0.337376665760244,0.0250172447155735
34.61,1.33453855888832,-0.000794618338647718,-0.333826745715993,0.0255218298687985
34.62,1.36533071271845,-0.00499137808622027,-0.329994998503712,0.0259974719498825
34.63,1.39821589138424,-0.00957198802500969,-0.32585904596958,0.0264431042005897
34.64,1.428096247136,-0.0139610305438452,-0.321372497173014,0.0268584730776105
34.65,1.45729081920961,-0.018446389887024,-0.316506446668665,0.0272424125286413
34.66,1.48560129700784,-0.0230293577890673,-0.311226575022692,0.027593346829993
34.67,1.51554035989644,-0.0279935356218851,-0.305474257575718,0.0279108184236353
34.68,1.54136781224388,-0.0327731463439556,-0.299166459592649,0.0281951806126297
34.69,1.56549311387275,-0.0376496847259927,-0.292237204230145,0.0284453589565156
34.7,1.59052483373921,-0.0428938153940502,-0.28459624044145,0.0286605725269236
34.71,1.61042856005629,-0.0479434756664489,-0.276126171901332,0.0288418465803467
34.72,1.62781327445793,-0.053063213055477,-0.266748355354087,0.0289876600503184
34.73,1.64546364114232,-0.0585033660429836,-0.256374439388836,0.02909469236806
34.74,1.65724257179474,-0.0637072519229285,-0.244881178218965,0.0291604278756464
34.75,1.66902296058081,-0.0691799899486917,-0.232191739872526,0.0291804573611375
34.76,1.67470908976292,-0.0743718841346721,-0.218205988901083,0.029150370987775
34.77,1.68033637412076,-0.079766659560488,-0.202860164484868,0.0290631351224779
34.78,1.66972472429521,-0.0836560055139245,-0.18607722873001,0.0289123688326851
34.79,1.65968776893621,-0.0876861269391484,-0.168010644056357,0.0286832010008615
34.8,1.64734411140042,-0.0915852232742218,-0.148719435770547,0.028364975475281
34.81,1.62995918490361,-0.0951072870964098,-0.128264127835488,0.0279547057461522
34.82,1.613555217721,-0.0986897673448329,-0.106780100555143,0.0274505436684116
34.83,1.59540765641849,-0.102080919893458,-0.0843708238670352,0.0268520199796663
34.84,1.57573843769654,-0.105262474124895,-0.061181713016604,0.0261603774650411
34.85,1.55205982042722,-0.108018433526121,-0.0373727575434607,0.0253765866056609
34.86,1.53003317500178,-0.110741013488963,-0.0131141423983797,0.0245007166111789
34.87,1.50707333259252,-0.113212616774869,0.0114377701178366,0.0235352700562881
34.88,1.48078454822474,-0.115243319866053,0.0361083980028667,0.0224836265807066
34.89,1.45640535462368,-0.117197128585251,0.0606934243958513,0.0213495182297914
34.9,1.43142589424064,-0.118883609109848,0.0850051411482249,0.0201390494946889
34.91,1.40590461088286,-0.120302998507682,0.108857479486008,0.0188594550108692
34.92,1.37757628849845,-0.121300315468142,0.132063691036465,0.0175186142594368
34.93,1.35113753669245,-0.122202434198934,0.154446092615059,0.0161247407792223
34.94,1.32424609361684,-0.122852846621207,0.175858560312699,0.0146873771657957
34.95,1.29478722570607,-0.12311933861774,0.196173520518688,0.0132167138209005
